Date,Store,Avg_Weekly_Sales,Last_Weeks_Sales,WoW_Change,WoW_Percent_Change
2012-09-21,36,293804.45,301893.63,-8089.18,-2.68
2012-09-28,36,270677.98,293804.45,-23126.47,-7.87
2012-10-05,36,277137.86,270677.98,6459.88,2.39
2012-10-12,36,300236.85,277137.86,23098.99,8.33
2012-10-19,36,287360.05,300236.85,-12876.8,-4.29
2012-10-26,36,272489.41,287360.05,-14870.64,-5.17
2010-02-05,37,536006.73,,,
2010-02-12,37,529852.7,536006.73,-6154.03,-1.15
2010-02-19,37,510382.5,529852.7,-19470.2,-3.67
2010-02-26,37,513615.82,510382.5,3233.32,0.63
2010-03-05,37,519255.68,513615.82,5639.86,1.1
2010-03-12,37,513015.35,519255.68,-6240.33,-1.2
2010-03-19,37,460020.74,513015.35,-52994.61,-10.33
2010-03-26,37,515777.97,460020.74,55757.23,12.12
2010-04-02,37,540189.7,515777.97,24411.73,4.73
2010-04-09,37,513327.55,540189.7,-26862.15,-4.97
2010-04-16,37,524544.83,513327.55,11217.28,2.19
2010-04-23,37,527019.78,524544.83,2474.95,0.47
2010-04-30,37,517850.83,527019.78,-9168.95,-1.74
2010-05-07,37,543234.77,517850.83,25383.94,4.9
2010-05-14,37,505196.08,543234.77,-38038.69,-7.0
2010-05-21,37,510494.7,505196.08,5298.62,1.05
2010-05-28,37,532241.22,510494.7,21746.52,4.26
2010-06-04,37,479195.02,532241.22,-53046.2,-9.97
2010-06-11,37,481915.11,479195.02,2720.09,0.57
2010-06-18,37,505761.62,481915.11,23846.51,4.95
2010-06-25,37,485419.39,505761.62,-20342.23,-4.02
2010-07-02,37,498292.53,485419.39,12873.14,2.65
2010-07-09,37,502456.04,498292.53,4163.51,0.84
2010-07-16,37,485150.01,502456.04,-17306.03,-3.44
2010-07-23,37,491998.12,485150.01,6848.11,1.41
2010-07-30,37,487912.95,491998.12,-4085.17,-0.83
2010-08-06,37,508576.62,487912.95,20663.67,4.24
2010-08-13,37,491815.83,508576.62,-16760.79,-3.3
2010-08-20,37,486930.72,491815.83,-4885.11,-0.99
2010-08-27,37,512157.25,486930.72,25226.53,5.18
2010-09-03,37,510427.53,512157.25,-1729.72,-0.34
2010-09-10,37,510296.07,510427.53,-131.46,-0.03
2010-09-17,37,501251.4,510296.07,-9044.67,-1.77
2010-09-24,37,494265.48,501251.4,-6985.92,-1.39
2010-10-01,37,529877.93,494265.48,35612.45,7.21
2010-10-08,37,524483.65,529877.93,-5394.28,-1.02
2010-10-15,37,498925.86,524483.65,-25557.79,-4.87
2010-10-22,37,510425.4,498925.86,11499.54,2.3
2010-10-29,37,514485.9,510425.4,4060.5,0.8
2010-11-05,37,539683.42,514485.9,25197.52,4.9
2010-11-12,37,517546.69,539683.42,-22136.73,-4.1
2010-11-19,37,518124.16,517546.69,577.47,0.11
2010-11-26,37,518220.72,518124.16,96.56,0.02
2010-12-03,37,508213.14,518220.72,-10007.58,-1.93
2010-12-10,37,511207.52,508213.14,2994.38,0.59
2010-12-17,37,534285.21,511207.52,23077.69,4.51
2010-12-24,37,576809.92,534285.21,42524.71,7.96
2010-12-31,37,460331.7,576809.92,-116478.22,-20.19
2011-01-07,37,542464.02,460331.7,82132.32,17.84
2011-01-14,37,525616.9,542464.02,-16847.12,-3.11
2011-01-21,37,526486.82,525616.9,869.92,0.17
2011-01-28,37,513672.36,526486.82,-12814.46,-2.43
2011-02-04,37,583835.18,513672.36,70162.82,13.66
2011-02-11,37,522514.32,583835.18,-61320.86,-10.5
2011-02-18,37,536840.69,522514.32,14326.37,2.74
2011-02-25,37,514758.19,536840.69,-22082.5,-4.11
2011-03-04,37,527572.25,514758.19,12814.06,2.49
2011-03-11,37,505610.4,527572.25,-21961.85,-4.16
2011-03-18,37,478503.06,505610.4,-27107.34,-5.36
2011-03-25,37,522105.93,478503.06,43602.87,9.11
2011-04-01,37,534578.78,522105.93,12472.85,2.39
2011-04-08,37,543703.16,534578.78,9124.38,1.71
2011-04-15,37,543775.87,543703.16,72.71,0.01
2011-04-22,37,526434.37,543775.87,-17341.5,-3.19
2011-04-29,37,502918.18,526434.37,-23516.19,-4.47
2011-05-06,37,547513.3,502918.18,44595.12,8.87
2011-05-13,37,511871.63,547513.3,-35641.67,-6.51
2011-05-20,37,533564.42,511871.63,21692.79,4.24
2011-05-27,37,507086.75,533564.42,-26477.67,-4.96
2011-06-03,37,500381.23,507086.75,-6705.52,-1.32
2011-06-10,37,509647.25,500381.23,9266.02,1.85
2011-06-17,37,525132.36,509647.25,15485.11,3.04
2011-06-24,37,509276.22,525132.36,-15856.14,-3.02
2011-07-01,37,517021.3,509276.22,7745.08,1.52
2011-07-08,37,489059.93,517021.3,-27961.37,-5.41
2011-07-15,37,498749.62,489059.93,9689.69,1.98
2011-07-22,37,505543.53,498749.62,6793.91,1.36
2011-07-29,37,504974.95,505543.53,-568.58,-0.11
2011-08-05,37,510787.46,504974.95,5812.51,1.15
2011-08-12,37,502504.39,510787.46,-8283.07,-1.62
2011-08-19,37,506897.98,502504.39,4393.59,0.87
2011-08-26,37,527947.21,506897.98,21049.23,4.15
2011-09-02,37,530367.83,527947.21,2420.62,0.46
2011-09-09,37,506273.74,530367.83,-24094.09,-4.54
2011-09-16,37,513341.94,506273.74,7068.2,1.4
2011-09-23,37,516556.94,513341.94,3215.0,0.63
2011-09-30,37,516402.1,516556.94,-154.84,-0.03
2011-10-07,37,522816.85,516402.1,6414.75,1.24
2011-10-14,37,513636.01,522816.85,-9180.84,-1.76
2011-10-21,37,522784.33,513636.01,9148.32,1.78
2011-10-28,37,517355.44,522784.33,-5428.89,-1.04
2011-11-04,37,555925.6,517355.44,38570.16,7.46
2011-11-11,37,501268.78,555925.6,-54656.82,-9.83
2011-11-18,37,527495.09,501268.78,26226.31,5.23
2011-11-25,37,522554.04,527495.09,-4941.05,-0.94
2011-12-02,37,527117.81,522554.04,4563.77,0.87
2011-12-09,37,537224.52,527117.81,10106.71,1.92
2011-12-16,37,533905.67,537224.52,-3318.85,-0.62
2011-12-23,37,605791.46,533905.67,71885.79,13.46
2011-12-30,37,451327.61,605791.46,-154463.85,-25.5
2012-01-06,37,558343.57,451327.61,107015.96,23.71
2012-01-13,37,546221.4,558343.57,-12122.17,-2.17
2012-01-20,37,543894.07,546221.4,-2327.33,-0.43
2012-01-27,37,514116.58,543894.07,-29777.49,-5.47
2012-02-03,37,555424.24,514116.58,41307.66,8.03
2012-02-10,37,527041.46,555424.24,-28382.78,-5.11
2012-02-17,37,541071.29,527041.46,14029.83,2.66
2012-02-24,37,518696.89,541071.29,-22374.4,-4.14
2012-03-02,37,525559.17,518696.89,6862.28,1.32
2012-03-09,37,535937.25,525559.17,10378.08,1.97
2012-03-16,37,484588.34,535937.25,-51348.91,-9.58
2012-03-23,37,520887.23,484588.34,36298.89,7.49
2012-03-30,37,533734.94,520887.23,12847.71,2.47
2012-04-06,37,564848.78,533734.94,31113.84,5.83
2012-04-13,37,506973.17,564848.78,-57875.61,-10.25
2012-04-20,37,523483.19,506973.17,16510.02,3.26
2012-04-27,37,528807.45,523483.19,5324.26,1.02
2012-05-04,37,535311.64,528807.45,6504.19,1.23
2012-05-11,37,527983.04,535311.64,-7328.6,-1.37
2012-05-18,37,534847.96,527983.04,6864.92,1.3
2012-05-25,37,540625.79,534847.96,5777.83,1.08
2012-06-01,37,531811.85,540625.79,-8813.94,-1.63
2012-06-08,37,528940.78,531811.85,-2871.07,-0.54
2012-06-15,37,508573.16,528940.78,-20367.62,-3.85
2012-06-22,37,484032.75,508573.16,-24540.41,-4.83
2012-06-29,37,508309.81,484032.75,24277.06,5.02
2012-07-06,37,519498.32,508309.81,11188.51,2.2
2012-07-13,37,506005.47,519498.32,-13492.85,-2.6
2012-07-20,37,503744.56,506005.47,-2260.91,-0.45
2012-07-27,37,514489.17,503744.56,10744.61,2.13
2012-08-03,37,521959.28,514489.17,7470.11,1.45
2012-08-10,37,500964.59,521959.28,-20994.69,-4.02
2012-08-17,37,509633.71,500964.59,8669.12,1.73
2012-08-24,37,522665.04,509633.71,13031.33,2.56
2012-08-31,37,538344.1,522665.04,15679.06,3.0
2012-09-07,37,526838.14,538344.1,-11505.96,-2.14
2012-09-14,37,514651.74,526838.14,-12186.4,-2.31
2012-09-21,37,521320.98,514651.74,6669.24,1.3
2012-09-28,37,527953.14,521320.98,6632.16,1.27
2012-10-05,37,546122.37,527953.14,18169.23,3.44
2012-10-12,37,521810.75,546122.37,-24311.62,-4.45
2012-10-19,37,551969.1,521810.75,30158.35,5.78
2012-10-26,37,534738.43,551969.1,-17230.67,-3.12
2010-02-05,38,358496.14,,,
2010-02-12,38,342214.9,358496.14,-16281.24,-4.54
2010-02-19,38,327237.92,342214.9,-14976.98,-4.38
2010-02-26,38,334222.73,327237.92,6984.81,2.13
2010-03-05,38,372239.89,334222.73,38017.16,11.37
2010-03-12,38,342023.92,372239.89,-30215.97,-8.12
2010-03-19,38,333025.47,342023.92,-8998.45,-2.63
2010-03-26,38,335858.11,333025.47,2832.64,0.85
2010-04-02,38,368929.55,335858.11,33071.44,9.85
2010-04-09,38,341630.46,368929.55,-27299.09,-7.4
2010-04-16,38,337723.49,341630.46,-3906.97,-1.14
2010-04-23,38,335121.82,337723.49,-2601.67,-0.77
2010-04-30,38,337979.65,335121.82,2857.83,0.85
2010-05-07,38,383657.44,337979.65,45677.79,13.51
2010-05-14,38,346174.3,383657.44,-37483.14,-9.77
2010-05-21,38,340497.08,346174.3,-5677.22,-1.64
2010-05-28,38,326469.43,340497.08,-14027.65,-4.12
2010-06-04,38,376184.88,326469.43,49715.45,15.23
2010-06-11,38,354828.65,376184.88,-21356.23,-5.68
2010-06-18,38,335691.85,354828.65,-19136.8,-5.39
2010-06-25,38,322046.76,335691.85,-13645.09,-4.06
2010-07-02,38,361181.48,322046.76,39134.72,12.15
2010-07-09,38,343850.34,361181.48,-17331.14,-4.8
2010-07-16,38,338277.71,343850.34,-5572.63,-1.62
2010-07-23,38,328336.85,338277.71,-9940.86,-2.94
2010-07-30,38,336378.38,328336.85,8041.53,2.45
2010-08-06,38,378574.44,336378.38,42196.06,12.54
2010-08-13,38,341400.72,378574.44,-37173.72,-9.82
2010-08-20,38,329139.73,341400.72,-12260.99,-3.59
2010-08-27,38,322868.56,329139.73,-6271.17,-1.91
2010-09-03,38,377096.55,322868.56,54227.99,16.8
2010-09-10,38,336227.69,377096.55,-40868.86,-10.84
2010-09-17,38,336253.19,336227.69,25.5,0.01
2010-09-24,38,330604.9,336253.19,-5648.29,-1.68
2010-10-01,38,360256.58,330604.9,29651.68,8.97
2010-10-08,38,351271.36,360256.58,-8985.22,-2.49
2010-10-15,38,337743.26,351271.36,-13528.1,-3.85
2010-10-22,38,339042.18,337743.26,1298.92,0.38
2010-10-29,38,341219.63,339042.18,2177.45,0.64
2010-11-05,38,380870.09,341219.63,39650.46,11.62
2010-11-12,38,340147.2,380870.09,-40722.89,-10.69
2010-11-19,38,348593.99,340147.2,8446.79,2.48
2010-11-26,38,360857.98,348593.99,12263.99,3.52
2010-12-03,38,351925.36,360857.98,-8932.62,-2.48
2010-12-10,38,355965.23,351925.36,4039.87,1.15
2010-12-17,38,334441.15,355965.23,-21524.08,-6.05
2010-12-24,38,369106.72,334441.15,34665.57,10.37
2010-12-31,38,303908.81,369106.72,-65197.91,-17.66
2011-01-07,38,386344.54,303908.81,82435.73,27.13
2011-01-14,38,356138.79,386344.54,-30205.75,-7.82
2011-01-21,38,341098.08,356138.79,-15040.71,-4.22
2011-01-28,38,357557.16,341098.08,16459.08,4.83
2011-02-04,38,402341.76,357557.16,44784.6,12.53
2011-02-11,38,377672.46,402341.76,-24669.3,-6.13
2011-02-18,38,364606.7,377672.46,-13065.76,-3.46
2011-02-25,38,354232.34,364606.7,-10374.36,-2.85
2011-03-04,38,405429.43,354232.34,51197.09,14.45
2011-03-11,38,357897.18,405429.43,-47532.25,-11.72
2011-03-18,38,349459.95,357897.18,-8437.23,-2.36
2011-03-25,38,351541.62,349459.95,2081.67,0.6
2011-04-01,38,382098.13,351541.62,30556.51,8.69
2011-04-08,38,392152.3,382098.13,10054.17,2.63
2011-04-15,38,362758.94,392152.3,-29393.36,-7.5
2011-04-22,38,362952.34,362758.94,193.4,0.05
2011-04-29,38,344225.99,362952.34,-18726.35,-5.16
2011-05-06,38,422186.65,344225.99,77960.66,22.65
2011-05-13,38,366977.79,422186.65,-55208.86,-13.08
2011-05-20,38,365730.76,366977.79,-1247.03,-0.34
2011-05-27,38,356886.1,365730.76,-8844.66,-2.42
2011-06-03,38,396826.06,356886.1,39939.96,11.19
2011-06-10,38,381763.02,396826.06,-15063.04,-3.8
2011-06-17,38,356797.0,381763.02,-24966.02,-6.54
2011-06-24,38,354078.95,356797.0,-2718.05,-0.76
2011-07-01,38,387334.04,354078.95,33255.09,9.39
2011-07-08,38,399699.17,387334.04,12365.13,3.19
2011-07-15,38,367181.71,399699.17,-32517.46,-8.14
2011-07-22,38,365562.67,367181.71,-1619.04,-0.44
2011-07-29,38,355131.33,365562.67,-10431.34,-2.85
2011-08-05,38,437631.44,355131.33,82500.11,23.23
2011-08-12,38,387844.05,437631.44,-49787.39,-11.38
2011-08-19,38,362224.7,387844.05,-25619.35,-6.61
2011-08-26,38,365672.55,362224.7,3447.85,0.95
2011-09-02,38,416953.51,365672.55,51280.96,14.02
2011-09-09,38,397771.68,416953.51,-19181.83,-4.6
2011-09-16,38,408188.88,397771.68,10417.2,2.62
2011-09-23,38,394665.28,408188.88,-13523.6,-3.31
2011-09-30,38,366819.84,394665.28,-27845.44,-7.06
2011-10-07,38,449516.29,366819.84,82696.45,22.54
2011-10-14,38,400430.78,449516.29,-49085.51,-10.92
2011-10-21,38,402709.17,400430.78,2278.39,0.57
2011-10-28,38,378539.17,402709.17,-24170.0,-6.0
2011-11-04,38,436970.1,378539.17,58430.93,15.44
2011-11-11,38,411116.95,436970.1,-25853.15,-5.92
2011-11-18,38,392003.13,411116.95,-19113.82,-4.65
2011-11-25,38,393715.71,392003.13,1712.58,0.44
2011-12-02,38,411252.02,393715.71,17536.31,4.45
2011-12-09,38,435401.64,411252.02,24149.62,5.87
2011-12-16,38,404283.84,435401.64,-31117.8,-7.15
2011-12-23,38,419717.41,404283.84,15433.57,3.82
2011-12-30,38,342667.35,419717.41,-77050.06,-18.36
2012-01-06,38,478483.2,342667.35,135815.85,39.63
2012-01-13,38,423260.82,478483.2,-55222.38,-11.54
2012-01-20,38,405215.91,423260.82,-18044.91,-4.26
2012-01-27,38,412882.31,405215.91,7666.4,1.89
2012-02-03,38,457711.68,412882.31,44829.37,10.86
2012-02-10,38,469787.38,457711.68,12075.7,2.64
2012-02-17,38,415513.97,469787.38,-54273.41,-11.55
2012-02-24,38,409411.61,415513.97,-6102.36,-1.47
2012-03-02,38,471115.38,409411.61,61703.77,15.07
2012-03-09,38,452792.53,471115.38,-18322.85,-3.89
2012-03-16,38,428465.11,452792.53,-24327.42,-5.37
2012-03-23,38,412456.48,428465.11,-16008.63,-3.74
2012-03-30,38,408679.36,412456.48,-3777.12,-0.92
2012-04-06,38,499267.66,408679.36,90588.3,22.17
2012-04-13,38,435790.74,499267.66,-63476.92,-12.71
2012-04-20,38,401615.8,435790.74,-34174.94,-7.84
2012-04-27,38,419964.77,401615.8,18348.97,4.57
2012-05-04,38,491755.69,419964.77,71790.92,17.09
2012-05-11,38,429914.6,491755.69,-61841.09,-12.58
2012-05-18,38,412314.71,429914.6,-17599.89,-4.09
2012-05-25,38,422810.12,412314.71,10495.41,2.55
2012-06-01,38,435579.7,422810.12,12769.58,3.02
2012-06-08,38,448110.25,435579.7,12530.55,2.88
2012-06-15,38,430222.07,448110.25,-17888.18,-3.99
2012-06-22,38,405938.35,430222.07,-24283.72,-5.64
2012-06-29,38,404634.36,405938.35,-1303.99,-0.32
2012-07-06,38,471086.22,404634.36,66451.86,16.42
2012-07-13,38,416036.75,471086.22,-55049.47,-11.69
2012-07-20,38,441683.74,416036.75,25646.99,6.16
2012-07-27,38,407186.47,441683.74,-34497.27,-7.81
2012-08-03,38,469311.17,407186.47,62124.7,15.26
2012-08-10,38,436690.13,469311.17,-32621.04,-6.95
2012-08-17,38,411866.46,436690.13,-24823.67,-5.68
2012-08-24,38,397428.22,411866.46,-14438.24,-3.51
2012-08-31,38,424904.95,397428.22,27476.73,6.91
2012-09-07,38,490274.82,424904.95,65369.87,15.38
2012-09-14,38,430944.39,490274.82,-59330.43,-12.1
2012-09-21,38,409600.98,430944.39,-21343.41,-4.95
2012-09-28,38,398468.08,409600.98,-11132.9,-2.72
2012-10-05,38,458479.01,398468.08,60010.93,15.06
2012-10-12,38,437320.66,458479.01,-21158.35,-4.61
2012-10-19,38,428806.46,437320.66,-8514.2,-1.95
2012-10-26,38,417290.38,428806.46,-11516.08,-2.69
2010-02-05,39,1230596.8,,,
2010-02-12,39,1266229.07,1230596.8,35632.27,2.9
2010-02-19,39,1230591.97,1266229.07,-35637.1,-2.81
2010-02-26,39,1168582.02,1230591.97,-62009.95,-5.04
2010-03-05,39,1266254.21,1168582.02,97672.19,8.36
2010-03-12,39,1244391.83,1266254.21,-21862.38,-1.73
2010-03-19,39,1301590.13,1244391.83,57198.3,4.6
2010-03-26,39,1235094.66,1301590.13,-66495.47,-5.11
2010-04-02,39,1463942.62,1235094.66,228847.96,18.53
2010-04-09,39,1327035.27,1463942.62,-136907.35,-9.35
2010-04-16,39,1242874.98,1327035.27,-84160.29,-6.34
2010-04-23,39,1280231.85,1242874.98,37356.87,3.01
2010-04-30,39,1263836.59,1280231.85,-16395.26,-1.28
2010-05-07,39,1355704.21,1263836.59,91867.62,7.27
2010-05-14,39,1226997.7,1355704.21,-128706.51,-9.49
2010-05-21,39,1350673.98,1226997.7,123676.28,10.08
2010-05-28,39,1365541.59,1350673.98,14867.61,1.1
2010-06-04,39,1512207.95,1365541.59,146666.36,10.74
2010-06-11,39,1371405.33,1512207.95,-140802.62,-9.31
2010-06-18,39,1368312.45,1371405.33,-3092.88,-0.23
2010-06-25,39,1280414.8,1368312.45,-87897.65,-6.42
2010-07-02,39,1352547.7,1280414.8,72132.9,5.63
2010-07-09,39,1330473.47,1352547.7,-22074.23,-1.63
2010-07-16,39,1339811.68,1330473.47,9338.21,0.7
2010-07-23,39,1314651.83,1339811.68,-25159.85,-1.88
2010-07-30,39,1308222.24,1314651.83,-6429.59,-0.49
2010-08-06,39,1409989.67,1308222.24,101767.43,7.78
2010-08-13,39,1371465.66,1409989.67,-38524.01,-2.73
2010-08-20,39,1471816.52,1371465.66,100350.86,7.32
2010-08-27,39,1417515.93,1471816.52,-54300.59,-3.69
2010-09-03,39,1345167.61,1417515.93,-72348.32,-5.1
2010-09-10,39,1279666.47,1345167.61,-65501.14,-4.87
2010-09-17,39,1252915.43,1279666.47,-26751.04,-2.09
2010-09-24,39,1199449.54,1252915.43,-53465.89,-4.27
2010-10-01,39,1219583.91,1199449.54,20134.37,1.68
2010-10-08,39,1286598.59,1219583.91,67014.68,5.49
2010-10-15,39,1238742.0,1286598.59,-47856.59,-3.72
2010-10-22,39,1261109.01,1238742.0,22367.01,1.81
2010-10-29,39,1294769.08,1261109.01,33660.07,2.67
2010-11-05,39,1293707.19,1294769.08,-1061.89,-0.08
2010-11-12,39,1291398.71,1293707.19,-2308.48,-0.18
2010-11-19,39,1370659.54,1291398.71,79260.83,6.14
2010-11-26,39,2149355.2,1370659.54,778695.66,56.81
2010-12-03,39,1431910.98,2149355.2,-717444.22,-33.38
2010-12-10,39,1630564.48,1431910.98,198653.5,13.87
2010-12-17,39,1842172.46,1630564.48,211607.98,12.98
2010-12-24,39,2495489.25,1842172.46,653316.79,35.46
2010-12-31,39,1230012.16,2495489.25,-1265477.09,-50.71
2011-01-07,39,1224475.12,1230012.16,-5537.04,-0.45
2011-01-14,39,1193199.39,1224475.12,-31275.73,-2.55
2011-01-21,39,1243370.74,1193199.39,50171.35,4.2
2011-01-28,39,1158698.44,1243370.74,-84672.3,-6.81
2011-02-04,39,1343773.94,1158698.44,185075.5,15.97
2011-02-11,39,1227893.89,1343773.94,-115880.05,-8.62
2011-02-18,39,1335233.74,1227893.89,107339.85,8.74
2011-02-25,39,1240921.19,1335233.74,-94312.55,-7.06
2011-03-04,39,1316385.43,1240921.19,75464.24,6.08
2011-03-11,39,1283716.81,1316385.43,-32668.62,-2.48
2011-03-18,39,1348410.05,1283716.81,64693.24,5.04
2011-03-25,39,1284334.79,1348410.05,-64075.26,-4.75
2011-04-01,39,1316849.36,1284334.79,32514.57,2.53
2011-04-08,39,1350646.16,1316849.36,33796.8,2.57
2011-04-15,39,1348031.55,1350646.16,-2614.61,-0.19
2011-04-22,39,1563140.85,1348031.55,215109.3,15.96
2011-04-29,39,1379651.87,1563140.85,-183488.98,-11.74
2011-05-06,39,1370920.87,1379651.87,-8731.0,-0.63
2011-05-13,39,1325022.77,1370920.87,-45898.1,-3.35
2011-05-20,39,1373907.21,1325022.77,48884.44,3.69
2011-05-27,39,1406124.14,1373907.21,32216.93,2.34
2011-06-03,39,1541745.59,1406124.14,135621.45,9.65
2011-06-10,39,1442092.08,1541745.59,-99653.51,-6.46
2011-06-17,39,1451392.67,1442092.08,9300.59,0.64
2011-06-24,39,1363167.95,1451392.67,-88224.72,-6.08
2011-07-01,39,1429829.36,1363167.95,66661.41,4.89
2011-07-08,39,1414564.53,1429829.36,-15264.83,-1.07
2011-07-15,39,1380257.12,1414564.53,-34307.41,-2.43
2011-07-22,39,1416005.59,1380257.12,35748.47,2.59
2011-07-29,39,1426418.53,1416005.59,10412.94,0.74
2011-08-05,39,1518790.89,1426418.53,92372.36,6.48
2011-08-12,39,1514055.97,1518790.89,-4734.92,-0.31
2011-08-19,39,1629066.9,1514055.97,115010.93,7.6
2011-08-26,39,1573898.63,1629066.9,-55168.27,-3.39
2011-09-02,39,1465089.85,1573898.63,-108808.78,-6.91
2011-09-09,39,1429345.86,1465089.85,-35743.99,-2.44
2011-09-16,39,1372500.63,1429345.86,-56845.23,-3.98
2011-09-23,39,1338657.95,1372500.63,-33842.68,-2.47
2011-09-30,39,1311775.83,1338657.95,-26882.12,-2.01
2011-10-07,39,1443884.39,1311775.83,132108.56,10.07
2011-10-14,39,1384721.84,1443884.39,-59162.55,-4.1
2011-10-21,39,1465283.29,1384721.84,80561.45,5.82
2011-10-28,39,1472663.1,1465283.29,7379.81,0.5
2011-11-04,39,1553629.59,1472663.1,80966.49,5.5
2011-11-11,39,1456957.38,1553629.59,-96672.21,-6.22
2011-11-18,39,1510397.27,1456957.38,53439.89,3.67
2011-11-25,39,2338832.4,1510397.27,828435.13,54.85
2011-12-02,39,1632894.58,2338832.4,-705937.82,-30.18
2011-12-09,39,1781528.77,1632894.58,148634.19,9.1
2011-12-16,39,1991824.05,1781528.77,210295.28,11.8
2011-12-23,39,2554482.84,1991824.05,562658.79,28.25
2011-12-30,39,1537139.56,2554482.84,-1017343.28,-39.83
2012-01-06,39,1478537.93,1537139.56,-58601.63,-3.81
2012-01-13,39,1369125.37,1478537.93,-109412.56,-7.4
2012-01-20,39,1394841.03,1369125.37,25715.66,1.88
2012-01-27,39,1320301.61,1394841.03,-74539.42,-5.34
2012-02-03,39,1396150.15,1320301.61,75848.54,5.74
2012-02-10,39,1442988.44,1396150.15,46838.29,3.35
2012-02-17,39,1511041.69,1442988.44,68053.25,4.72
2012-02-24,39,1412065.04,1511041.69,-98976.65,-6.55
2012-03-02,39,1453047.02,1412065.04,40981.98,2.9
2012-03-09,39,1470764.35,1453047.02,17717.33,1.22
2012-03-16,39,1522421.07,1470764.35,51656.72,3.51
2012-03-23,39,1469593.37,1522421.07,-52827.7,-3.47
2012-03-30,39,1499727.02,1469593.37,30133.65,2.05
2012-04-06,39,1764847.94,1499727.02,265120.92,17.68
2012-04-13,39,1580732.73,1764847.94,-184115.21,-10.43
2012-04-20,39,1433391.04,1580732.73,-147341.69,-9.32
2012-04-27,39,1456997.2,1433391.04,23606.16,1.65
2012-05-04,39,1512227.34,1456997.2,55230.14,3.79
2012-05-11,39,1470792.41,1512227.34,-41434.93,-2.74
2012-05-18,39,1522978.54,1470792.41,52186.13,3.55
2012-05-25,39,1596036.66,1522978.54,73058.12,4.8
2012-06-01,39,1640476.77,1596036.66,44440.11,2.78
2012-06-08,39,1623442.24,1640476.77,-17034.53,-1.04
2012-06-15,39,1587499.82,1623442.24,-35942.42,-2.21
2012-06-22,39,1532316.79,1587499.82,-55183.03,-3.48
2012-06-29,39,1492388.98,1532316.79,-39927.81,-2.61
2012-07-06,39,1659221.99,1492388.98,166833.01,11.18
2012-07-13,39,1471261.76,1659221.99,-187960.23,-11.33
2012-07-20,39,1582168.27,1471261.76,110906.51,7.54
2012-07-27,39,1487797.54,1582168.27,-94370.73,-5.96
2012-08-03,39,1608277.74,1487797.54,120480.2,8.1
2012-08-10,39,1641867.92,1608277.74,33590.18,2.09
2012-08-17,39,1720221.91,1641867.92,78353.99,4.77
2012-08-24,39,1724669.75,1720221.91,4447.84,0.26
2012-08-31,39,1710923.94,1724669.75,-13745.81,-0.8
2012-09-07,39,1609811.75,1710923.94,-101112.19,-5.91
2012-09-14,39,1447614.08,1609811.75,-162197.67,-10.08
2012-09-21,39,1555672.51,1447614.08,108058.43,7.46
2012-09-28,39,1495607.07,1555672.51,-60065.44,-3.86
2012-10-05,39,1574408.67,1495607.07,78801.6,5.27
2012-10-12,39,1494417.07,1574408.67,-79991.6,-5.08
2012-10-19,39,1577486.33,1494417.07,83069.26,5.56
2012-10-26,39,1569502.0,1577486.33,-7984.33,-0.51
2010-02-05,40,1001943.8,,,
2010-02-12,40,955338.29,1001943.8,-46605.51,-4.65
2010-02-19,40,916289.2,955338.29,-39049.09,-4.09
2010-02-26,40,863917.41,916289.2,-52371.79,-5.72
2010-03-05,40,990152.28,863917.41,126234.87,14.61
2010-03-12,40,899352.4,990152.28,-90799.88,-9.17
2010-03-19,40,894865.3,899352.4,-4487.1,-0.5
